k,X,Y,Z
,0.052246094,-0.860290527,-0.231918335
,-0.275512695,-1.037521362,-1.635925293
,0.053955078,-0.100753784,-0.466247559
,-0.076553345,0.165100098,0.228775024
,-0.266784668,-2.237213135,-1.842575073
,1.140777588,0.123153687,-0.043930054
,-0.940948486,-1.292098999,-0.496398926
,-0.156936646,-0.224685669,-0.34753418
