k,X,Y,Z
,-0.072265625,-1.010177612,-0.383422852
,-0.125366211,-1.358520508,-0.491394043
,-0.043670654,-0.67024231,-0.128677368
,0.108139038,-0.091415405,-0.258773804
,-0.021133423,-1.384765625,0.074737549
,-0.367324829,-1.586380005,0.180557251
,0.559646606,-0.374908447,-0.101409912
,1.026901245,-0.832687378,-0.06590271
,-0.594436646,-0.907424927,0.271499634
,-0.359832764,-0.672454834,-0.123672485
,0.535003662,-1.190551758,-0.094039917
