k,X,Y,Z
,0.061904907,-1.270858765,-0.005187988
,0.060806274,-0.605300903,-0.040435791
,-0.109466553,-0.157226563,-0.040435791
,-0.184509277,-2.250854492,-0.300476074
,0.083694458,-0.660827637,0.073654175
,-0.24156189,-1.674346924,0.301574707
,0.707977295,-0.43598938,0.222747803
,0.255477905,-0.867019653,0.014083862
,-1.065185547,-0.516571045,-0.017501831
,0.794845581,-1.663223267,-0.398162842
,0.35710144,-1.116485596,-0.182235718
