k,X,Y,Z
,-0.01725769,-1.400054932,-1.032012939
,-0.009521484,-0.884063721,-0.441772461
,0.081634521,-0.059585571,-0.160583496
,-0.882385254,-1.438308716,-1.027069092
,0.198150635,-0.669235229,-0.522369385
,1.066116333,-0.348220825,-0.3775177
,-0.896087646,-0.777557373,-0.326019287
,0.190734863,-0.450210571,-0.935974121
,0.79548645,-0.840637207,-0.847061157
