k,X,Y,Z
,0.115615845,-0.901657104,-0.191757202
,0.041717529,-1.271514893,-0.112136841
,0.049087524,-0.521453857,0.048355103
,0.176116943,-0.390167236,-0.047317505
,-0.774291992,-2.33732605,-0.327774048
,0.123123169,-0.761703491,0.096176147
,0.866333008,-0.298751831,-0.283935547
,-0.233840942,-1.467041016,0.2315979
,-0.786941528,-0.201858521,0.086425781
,0.72177124,-1.76864624,-0.531234741
,0.094070435,-0.923400879,-0.483886719
,-0.057571411,-0.720397949,-0.480819702
