h,X,Y,Z
,-0.001861572,-0.842285156,-0.380447388
,-0.042739868,-0.738891602,-0.372665405
,0.023574829,-0.065734863,-0.428405762
,-0.275390625,-0.325866699,-3.313827515
,-0.109680176,0.100631714,-0.333343506
,-0.002578735,-0.398300171,-0.056716919
,0.275497437,-0.497833252,-2.091949463
,0.2394104,-0.206893921,-0.833053589
