h,X,Y,Z
,0.076690674,-0.627288818,-0.580612183
,0.0887146,0.102264404,-0.45362854
,0.320449829,0.121704102,-2.201690674
,0.018676758,0.430648804,-1.322357178
,-0.094619751,-0.285018921,0.496566772
,0.37852478,0.504745483,-1.789352417
,0.350982666,-0.130187988,-1.309860229
