h,X,Y,Z
,-0.017211914,-0.864273071,-0.508346558
,-0.054214478,-0.715698242,-0.299560547
,0.092529297,-0.212753296,-0.663803101
,0.128814697,-0.269104004,-2.692367554
,-0.168289185,0.294998169,-0.482650757
,-0.017196655,-0.508209229,0.047454834
,0.293930054,-0.218612671,-0.79838562
,0.066360474,-0.21774292,-1.230651855
