h,X,Y,Z
,0.02923584,-0.955368042,-0.176193237
,0.017822266,-0.937194824,-0.384872437
,0.001266479,-0.736450195,-0.212921143
,0.063796997,-0.04296875,-0.481658936
,0.040969849,-0.283813477,-2.363265991
,-0.142425537,0.315231323,-0.592956543
,-0.021697998,-0.369506836,0.148880005
,0.176803589,-0.092391968,-0.900360107
,0.11138916,-0.304443359,-1.698303223
