h,X,Y,Z
,0.145828247,-0.608047485,-0.814071655
,-0.023712158,-0.452713013,-0.213928223
,0.025802612,0.447753906,-0.787689209
,0.13053894,0.238052368,-2.025039673
,-0.128234863,0.38369751,-1.162582397
,0.013717651,-0.35168457,0.02923584
,0.153717041,-0.025253296,-0.485580444
,0.205215454,-0.030319214,-1.672683716
