h,X,Y,Z
,-0.119338989,-0.809402466,-0.635147095
,0.05090332,-0.458557129,-0.376541138
,0.151931763,0.155731201,-1.240783691
,-0.068557739,0.322479248,-2.25038147
,-0.119735718,-0.008544922,0.224273682
,0.144180298,0.249923706,-0.34866333
,0.322433472,-0.215103149,-1.673477173
