h,X,Y,Z
,0.193084717,-0.816604614,-0.708297729
,0.07585144,-0.738967896,-0.573501587
,-0.046096802,-0.293838501,-0.466796875
,0.163208008,0.069885254,-1.685211182
,0.012985229,0.319473267,-1.733840942
,-0.229263306,-0.242233276,-0.211776733
,0.081207275,-0.3306427,-0.425735474
,0.145263672,-0.336044312,-1.89541626
,0.078613281,-0.152542114,-0.908309937
