h,X,Y,Z
,0.020843506,-0.568389893,-0.863586426
,0.003143311,-0.37071228,-0.539962769
,0.012817383,0.163803101,-0.863372803
,0.076126099,0.083648682,-2.056915283
,-0.299514771,0.131530762,-0.903839111
,0.165283203,-0.394790649,0.105667114
,0.111373901,-0.137329102,-1.480209351
,0.065078735,-0.191085815,-1.169616699
