h,X,Y,Z
,0.047393799,-0.918563843,-0.365936279
,0.108291626,-0.959289551,-0.398132324
,0.115509033,-0.760192871,-0.09703064
,-0.052078247,0.107849121,-0.240463257
,-0.231231689,-0.284896851,-3.582611084
,-0.266586304,-0.018356323,0.138244629
,0.242584229,-0.472381592,-0.160476685
