e,X,Y,Z
,0.164367676,-0.163726807,-0.998596191
,0.128295898,-0.162307739,-0.946395874
,-0.188842773,0.025787354,-1.027130127
,0.601577759,0.183181763,-0.926376343
,1.272720337,-0.580825806,-1.013442993
,0.126968384,-0.391387939,0.026184082
,-0.310470581,-0.090332031,-0.778244019
,-0.218643188,0.427352905,-1.803146362
,0.707214355,-0.041946411,-0.490356445
