e,X,Y,Z
,0.097686768,-0.199707031,-0.936279297
,0.083312988,-0.116622925,-1.000427246
,0.060745239,-0.140594482,-1.011871338
,-0.53175354,0.084747314,-1.095336914
,1.081130981,-0.212783813,-1.414077759
,0.794876099,-0.147384644,-0.042282104
,-0.717254639,0.485580444,-0.654373169
,-0.167495728,0.961517334,-2.00958252
,0.722640991,0.015045166,-0.467224121
,-0.075454712,-0.192626953,-1.042785645
