e,X,Y,Z
,0.152496338,-0.457366943,-1.016799927
,0.164382935,-0.414611816,-0.876022339
,0.057785034,-0.363082886,-0.905014038
,-0.258605957,-0.000762939,-1.079177856
,0.958496094,-0.43081665,-1.620407104
,0.266418457,-0.038696289,0.294174194
,-0.79057312,0.023803711,-1.520278931
,0.536636353,0.160064697,-1.409210205
,0.206817627,-0.235870361,-0.825149536
