e,X,Y,Z
,0.121246338,-0.261016846,-0.940307617
,0.152816772,-0.219100952,-0.929626465
,0.056228638,-0.184631348,-1.078186035
,-0.241210938,0.077102661,-0.95085144
,1.070495605,-0.38180542,-1.238830566
,-0.077850342,-0.274520874,0.062530518
,-1.102142334,-0.027008057,-1.155639648
,0.291000366,0.192123413,-1.25479126
,0.392868042,-0.359954834,-0.61668396
