e,X,Y,Z
,0.171829224,-0.099197388,-1.021789551
,-0.018417358,0.113327026,-0.881500244
,0.433532715,0.264175415,-1.018539429
,0.884719849,-0.408218384,-1.598449707
,0.327713013,-0.223983765,-0.03578186
,-0.420379639,-0.099075317,-0.546554565
,-0.090011597,0.441085815,-1.51574707
,0.599060059,-0.032150269,-0.712677002
,0.333282471,-0.357467651,-0.852035522
