e,X,Y,Z
,0.071731567,-0.171875,-1.044937134
,0.071548462,-0.143707275,-0.987854004
,-0.060943604,-0.058700562,-1.060028076
,0.10194397,0.216812134,-1.090255737
,1.039123535,-0.208587646,-1.192443848
,0.267501831,-0.309616089,-0.031524658
,-0.517669678,0.01940918,-0.902679443
,0.054153442,0.598205566,-1.662811279
,0.56489563,0.095916748,-0.699234009
