i,X,Y,Z
,0.033737183,-1.044372559,-0.319534302
,0.064102173,-0.858108521,-0.057983398
,0.011444092,-0.137954712,-0.103424072
,-0.08706665,-0.323867798,-2.742980957
,-0.121780396,0.230651855,-0.325332642
,0.027908325,-0.608612061,0.827682495
,0.091964722,-0.475204468,-0.153335571
,-0.09197998,-0.892242432,-0.108642578
