i,X,Y,Z
,0.098129272,-1.080291748,-0.433242798
,-0.044326782,-0.931335449,-0.119857788
,0.022659302,-0.097000122,-0.07043457
,-0.114959717,0.058807373,-2.24458313
,-0.077560425,0.297744751,-1.597106934
,-0.086959839,-0.516021729,0.34487915
,0.03352356,-0.773757935,-0.024017334
,0.048324585,-1.01524353,-0.282440186
,0.061248779,-0.894226074,0.056625366
