i,X,Y,Z
,0.06880188,-0.766448975,0.22869873
,0.061920166,0.020309448,-0.246078491
,0.067077637,0.319946289,-2.379867554
,0.016891479,0.431854248,-1.50982666
,0.050033569,-0.342803955,0.028060913
,0.010070801,-0.709899902,0.528701782
,-0.139953613,-0.948959351,-1.370361328
,0.031616211,-0.854705811,-0.236099243
