i,X,Y,Z
,0.048141479,-0.923370361,0.084579468
,0.066635132,-0.409286499,0.03565979
,-0.01524353,0.36706543,-1.897994995
,0.007583618,0.529510498,-1.442138672
,0.024963379,-0.505752563,0.481185913
,-0.004074097,-0.721679688,0.100128174
,-0.069549561,-1.01222229,-0.920135498
,0.139038086,-0.856887817,-0.137313843
