i,X,Y,Z
,0.175537109,-0.957183838,-0.427139282
,0.109954834,-0.923461914,-0.27507019
,0.06602478,-0.882339478,-0.298080444
,-0.017333984,-0.324981689,-0.171340942
,0.158111572,0.148971558,-1.741241455
,0.020187378,0.430953979,-1.502990723
,0.050964355,-0.409500122,0.451873779
,0.068969727,-0.689025879,0.669998169
,-0.079711914,-1.047515869,-0.63760376
,0.106124878,-0.84979248,-0.051696777
