i,X,Y,Z
,0.073348999,-0.926391602,0.018386841
,0.09664917,-0.504928589,0.225845337
,0.071228027,0.368453979,-1.37348938
,0.232452393,0.355545044,-2.194244385
,-0.142227173,-0.189315796,0.103240967
,-0.11239624,-0.605026245,0.378005981
,0.063064575,-1.339553833,-1.474685669
