i,X,Y,Z
,0.07383728,-0.973892212,-0.198074341
,0.142547607,-0.858230591,0.057037354
,0.040740967,-0.076400757,-0.183380127
,0.335403442,0.21774292,-2.728851318
,-0.008605957,0.354553223,-1.184448242
,-0.068725586,-0.56060791,0.461914063
,-0.05480957,-0.736526489,-0.107467651
