i,X,Y,Z
,0.105697632,-1.008346558,0.18637085
,0.084716797,-0.706314087,0.360427856
,0.025314331,0.094116211,-0.352279663
,0.042175293,-0.362976074,-3.438796997
,0.00479126,0.348312378,-0.345748901
,-0.099975586,-0.401229858,0.778182983
,-0.10824585,-1.080535889,-0.470306396
,0.0103302,-0.787231445,0.333816528
