i,X,Y,Z
,0.077636719,-0.939880371,-0.132278442
,0.073944092,-0.93737793,-0.064834595
,0.042938232,-0.725311279,0.16027832
,-0.021987915,0.621887207,-1.059020996
,0.161193848,0.36706543,-2.22618103
,-0.04460144,-0.185623169,0.167709351
,0.020599365,-0.712203979,0.549804688
,-0.079910278,-1.03074646,-0.757797241
