i,X,Y,Z
,-0.007049561,-0.98034668,-0.38343811
,0.00958252,-0.885421753,-0.325195313
,-0.045181274,-0.498687744,-0.032348633
,0.242675781,-0.221038818,-2.008377075
,-0.179595947,0.216522217,-0.61277771
,-0.19581604,-0.327255249,0.684951782
,0.013412476,-0.905975342,0.110992432
