i,X,Y,Z
,0.092041016,-0.926254272,-0.141799927
,0.099334717,-0.854644775,-0.210235596
,0.049041748,-0.198547363,-0.289199829
,0.382614136,0.199752808,-2.562988281
,0.29069519,0.334609985,-1.102401733
,0.050994873,-0.510955811,0.579772949
,-0.118652344,-1.296127319,-1.683166504
,0.023681641,-0.774627686,-0.050888062
