i,X,Y,Z
,-0.019317627,-0.912200928,-0.203048706
,0.087005615,-0.996536255,-0.151016235
,0.008224487,-0.79119873,-0.181137085
,-0.039093018,0.43661499,-0.838592529
,-0.141571045,0.39855957,-2.905578613
,0.01852417,0.619842529,-0.758728027
,-0.043380737,-0.547332764,0.839157104
,0.099578857,-0.777297974,-0.080444336
,0.078140259,-1.008972168,-0.264266968
