i,X,Y,Z
,0.152862549,-0.962478638,-0.026382446
,0.123840332,-0.52293396,0.363143921
,-0.06578064,0.446578979,-1.052642822
,-0.185653687,-0.005554199,-2.894851685
,0.053421021,-0.2709198,0.347320557
,-0.053955078,-0.568695068,0.502853394
,0.072433472,-1.136734009,-1.028884888
