g,X,Y,Z
,0.288970947,-0.777999878,-0.597366333
,0.410919189,-0.546615601,-0.15763855
,-0.647872925,0.186645508,-0.244506836
,0.590911865,0.421234131,-2.556182861
,0.225143433,0.251998901,-0.392837524
,-0.253662109,-0.41192627,0.885070801
,0.838607788,1.044647217,-1.570388794
,-0.030334473,0.25,-2.40234375
,-0.197814941,-0.320800781,0.162872314
