g,X,Y,Z
,0.051574707,-0.327774048,-0.987197876
,0.178756714,-0.362060547,-0.989929199
,0.125732422,-0.392349243,-0.949432373
,0.554992676,-0.350234985,-0.35609436
,-0.995666504,0.32925415,-1.681610107
,0.352783203,0.520095825,-1.38861084
,-0.03237915,-0.372085571,0.469772339
,0.444152832,0.812759399,-1.610244751
,-0.280395508,0.481109619,-1.75100708
,0.075210571,-0.212402344,-0.251052856
