g,X,Y,Z
,0.063796997,-0.392227173,-0.933227539
,0.420806885,-0.535064697,-1.113723755
,0.449798584,-0.277511597,-0.214981079
,-1.080123901,0.083709717,-0.411315918
,-0.159805298,0.083786011,-1.768753052
,0.111694336,0.113296509,-0.399810791
,-0.041671753,-0.418823242,0.504180908
,0.422363281,0.144500732,-2.093170166
,0.07723999,0.239837646,-1.686065674
,-0.057937622,-0.356704712,-0.479751587
