g,X,Y,Z
,0.130645752,-0.38710022,-1.050521851
,0.459243774,-0.510894775,-0.961456299
,0.312011719,-0.279083252,-0.149230957
,-0.715423584,0.448867798,-2.096054077
,0.432540894,0.529342651,-1.680740356
,0.030044556,-0.423706055,0.605789185
,0.803451538,0.90536499,-1.960540771
,-0.453369141,0.296142578,-1.582077026
,0.044281006,-0.263549805,-0.187789917
