g,X,Y,Z
,-0.045516968,-0.622467041,-1.140701294
,0.306289673,-0.23600769,0.364425659
,-0.289764404,0.625305176,-1.993743896
,0.843414307,0.674713135,-1.830581665
,-0.267181396,-0.116867065,0.900268555
,0.813095093,0.81451416,-2.718902588
,-0.295349121,0.13420105,-1.958480835
,-0.139190674,-0.412216187,0.054489136
