g,X,Y,Z
,0.045227051,-0.346832275,-0.91166687
,0.186965942,-0.332962036,-0.935531616
,0.15473938,-0.363052368,-0.933227539
,0.288604736,-0.430374146,-1.111572266
,0.658294678,-0.227401733,-0.132064819
,-1.090667725,0.135314941,-0.706970215
,0.897781372,-0.101318359,-2.73085022
,-0.227157593,-0.100997925,0.575012207
,0.963485718,0.577835083,-1.230194092
,0.279388428,0.642379761,-2.303359985
,0.122528076,0.053359985,-0.184814453
,0.393447876,-0.531829834,-0.992645264
