g,X,Y,Z
,0.206710815,-0.909454346,-0.942932129
,0.436859131,-0.293457031,0.130218506
,-0.602325439,0.475616455,-1.627349854
,0.60458374,0.383789063,-1.896255493
,-0.231262207,-0.194259644,0.880111694
,0.257446289,0.509506226,-0.496383667
,-0.011611938,-0.286117554,-2.365158081
,-0.097335815,0.115432739,0.131759644
