g,X,Y,Z
,0.117980957,-0.692276001,-0.757278442
,0.44883728,-0.795272827,-0.818908691
,0.125427246,-0.160919189,-0.214797974
,-0.479537964,0.337097168,-2.487854004
,0.44972229,0.528198242,-1.201721191
,-0.134552002,-0.270492554,0.495849609
,0.750259399,0.228729248,-2.107757568
,-0.52180481,0.086975098,-1.79397583
,-0.059677124,-0.098205566,-0.223617554
