g,X,Y,Z
,0.129547119,-0.476654053,-0.839126587
,0.755645752,-0.708343506,-0.940460205
,0.004562378,-0.124633789,0.145095825
,0.239532471,-0.035522461,-2.628555298
,0.325653076,0.623855591,-0.11088562
,-0.227035522,0.025741577,0.409317017
,0.904922485,0.14855957,-2.621109009
,-0.117553711,0.701187134,-1.123001099
,-0.096755981,-0.531738281,-0.142715454
