d,X,Y,Z
,0.086074829,-0.375793457,-1.427307129
,0.444854736,-0.09223938,0.0859375
,-0.680770874,0.543960571,-1.126876831
,0.135421753,-0.005752563,-1.147201538
,0.616516113,0.364227295,-1.048080444
,-0.136566162,-0.126358032,0.886367798
,0.097351074,1.301773071,-3.569610596
,0.132476807,0.36618042,-0.556442261
,0.054275513,-0.241928101,-0.817672729
