d,X,Y,Z
,0.06703186,-0.265167236,-1.018920898
,0.610397339,-0.333831787,-0.508453369
,-0.648406982,0.274841309,-0.441085815
,0.692733765,0.19392395,-3.217926025
,0.180618286,0.16293335,0.067306519
,-0.088317871,-0.112014771,0.364501953
,-0.053863525,0.173416138,-2.476028442
,0.030929565,0.074859619,-0.964920044
,0.044464111,-0.048934937,-0.925582886
