d,X,Y,Z
,0.215530396,-0.320327759,-1.126586914
,0.672241211,-0.43371582,-0.53678894
,-0.422515869,0.103713989,-0.539459229
,0.361282349,0.365936279,-1.918899536
,0.471191406,0.61517334,-0.961151123
,0.013595581,-0.416213989,0.542373657
,-0.241043091,-0.053970337,-0.161254883
,-0.207763672,-0.175582886,-1.734680176
,-0.034637451,-0.007385254,-0.854187012
