d,X,Y,Z
,0.4324646,-0.659912109,-0.901092529
,0.645187378,-0.527099609,-0.415039063
,-0.392562866,-0.035171509,0.003097534
,-0.600601196,0.813491821,-2.064102173
,0.437942505,0.747070313,-2.663986206
,0.074874878,-0.007888794,0.320632935
,-0.12677002,-0.446884155,0.289810181
,0.484771729,-0.008132935,-1.404403687
,0.294143677,-0.118530273,-1.026519775
