d,X,Y,Z
,0.096740723,-0.31842041,-1.060470581
,0.577438354,-0.46711731,-0.944580078
,-0.239715576,0.030776978,-0.090744019
,0.139816284,0.422836304,-2.527511597
,0.425247192,0.566574097,-0.856414795
,-0.038894653,-0.488845825,0.189590454
,-0.006500244,0.323745728,-1.263580322
,0.103897095,0.066925049,-1.170516968
