d,X,Y,Z
,0.097335815,-0.442474365,-0.901092529
,0.120880127,-0.410110474,-0.938827515
,0.452957153,-0.421173096,-1.150970459
,-0.206085205,0.018875122,0.338180542
,-0.826400757,0.828735352,-2.344329834
,0.436004639,0.761520386,-1.833892822
,0.134994507,-0.122421265,0.581878662
,0.192718506,0.209014893,-0.367919922
,0.345581055,-0.381134033,-2.950805664
,0.112213135,0.195541382,-0.892425537
