d,X,Y,Z
,0.270645142,-0.475463867,-0.744567871
,0.415466309,-0.576461792,-0.954910278
,0.490127563,-0.372650146,-0.307388306
,-0.508575439,0.089767456,-0.544342041
,0.221542358,0.118545532,-2.779281616
,0.070526123,0.241653442,-0.604354858
,-0.054885864,-0.412521362,0.44732666
,0.043533325,0.009689331,-0.482406616
,0.292404175,-0.204727173,-2.022644043
