d,X,Y,Z
,0.194839478,-0.330780029,-0.971740723
,0.638595581,-0.389373779,-0.946609497
,0.032531738,0.178390503,0.417434692
,0.067016602,0.982788086,-2.084396362
,0.786453247,1.193206787,-2.654373169
,0.071716309,-0.01512146,0.668716431
,-0.009109497,-0.037094116,-0.029510498
,-0.028945923,0.067199707,-2.477249146
,0.090270996,0.056625366,-0.918411255
