d,X,Y,Z
,0.051773071,-0.387252808,-1.010894775
,0.265014648,-0.524978638,-1.043899536
,0.468887329,-0.426803589,-0.520523071
,-0.25491333,0.292098999,-0.100311279
,0.036880493,0.59513855,-2.559387207
,0.442581177,0.905578613,-1.286880493
,0.044494629,-0.394073486,0.580841064
,-0.020324707,-0.249176025,0.024383545
,0.147277832,-0.256088257,-2.240997314
