d,X,Y,Z
,0.162002563,-0.361358643,-0.927764893
,0.202316284,-0.437026978,-1.018966675
,0.555496216,-0.547149658,-0.738800049
,-0.615921021,0.310394287,-0.103485107
,0.5730896,-0.209671021,-4.262359619
,0.031021118,0.191757202,0.307571411
,-0.074203491,-0.236068726,0.167358398
,-0.100494385,0.261962891,-1.970672607
,0.001953125,0.026199341,-0.818191528
