d,X,Y,Z
,0.012939453,-0.213623047,-0.926437378
,0.584121704,-0.436325073,-1.766433716
,0.0574646,0.135314941,0.600112915
,-0.834594727,0.846511841,-1.786621094
,0.221832275,0.685592651,-1.0496521
,0.106445313,-0.308135986,0.449432373
,0.10887146,0.667938232,-0.70916748
,0.132995605,-0.122467041,-1.143508911
