d,X,Y,Z
,0.189712524,-0.373382568,-0.906570435
,-0.019058228,-0.290740967,-0.861618042
,0.555084229,-0.59161377,-1.227661133
,0.408401489,-0.043060303,-0.14276123
,-1.089248657,0.771453857,-1.526931763
,0.696472168,0.899139404,-2.281890869
,0.034545898,-0.259002686,0.610641479
,-0.058746338,0.461303711,-0.68510437
,0.078430176,-0.016586304,-1.414459229
