j,X,Y,Z
,0.044555664,-1.001205444,-0.317138672
,-0.008224487,-0.965896606,-0.09463501
,-0.173538208,-0.920837402,-0.036895752
,-0.153396606,-0.700195313,0.158203125
,0.627044678,0.58555603,-1.377761841
,-0.238449097,0.434387207,-2.181121826
,-0.265090942,-0.014099121,0.026138306
,-0.030502319,-0.695617676,0.511184692
,0.05291748,-0.433135986,0.675430298
,-0.080886841,-0.997116089,-0.591217041
,-0.021133423,-0.791046143,-0.034378052
