j,X,Y,Z
,0.094741821,-0.981307983,-0.558441162
,-0.058395386,-0.741149902,-0.465637207
,-0.057510376,-0.304901123,0.102584839
,0.658920288,0.650177002,-2.083602905
,-0.056884766,0.736907959,-1.960617065
,-0.389816284,-0.659301758,0.213439941
,0.33430481,-0.591186523,1.13130188
,-0.032333374,-0.60307312,-3.474472046
,0.068893433,-0.782333374,-0.160003662
