j,X,Y,Z
,0.033798218,-0.912460327,-0.472091675
,-0.014724731,-0.882339478,-0.448364258
,-0.151885986,-0.758636475,-0.398010254
,0.217178345,0.205047607,-0.589935303
,-0.14906311,0.519561768,-2.234725952
,-0.032577515,0.190765381,-0.572509766
,-0.726242065,-0.725524902,-1.37387085
,0.132751465,-0.476593018,0.901046753
,0.079971313,-0.533508301,-1.64994812
,0.192749023,-0.747329712,-0.04737854
