j,X,Y,Z
,0.072540283,-0.962524414,-0.190002441
,0.049499512,-0.9425354,-0.195327759
,-0.022827148,-0.620681763,0.032241821
,0.220916748,0.744186401,-1.717147827
,-0.118637085,0.427688599,-1.844085693
,-0.232467651,-0.352127075,0.047988892
,0.112319946,-0.737503052,0.087539673
,0.060745239,-0.294967651,0.867782593
,-0.08795166,-0.942855835,-0.094619751
