j,X,Y,Z
,0.045349121,-0.910629272,-0.479782104
,0.108779907,-0.808166504,-0.169189453
,0.092514038,0.023620605,-0.084960938
,0.125106812,0.118606567,-1.795928955
,-0.103744507,0.113128662,-0.927886963
,-0.283294678,-0.971664429,-0.047805786
,0.25881958,-0.578735352,0.441467285
,-0.402282715,-0.441680908,-2.75592041
,0.066009521,-0.774887085,-0.013244629
