j,X,Y,Z
,0.006027222,-0.952255249,-0.274780273
,-0.119537354,-0.659347534,-0.045562744
,0.361816406,0.570053101,-2.177780151
,-0.706665039,0.075881958,-2.176193237
,-0.112625122,-0.41569519,0.211898804
,0.010803223,-0.946853638,-0.248794556
,0.240814209,-0.580123901,0.964904785
,-0.041702271,-1.010925293,-0.550476074
