j,X,Y,Z
,0.005508423,-0.945068359,-0.190872192
,0.162902832,-0.925735474,-0.159240723
,-0.14175415,-0.544174194,0.562698364
,0.696960449,1.202957153,-1.491897583
,-0.055541992,0.622177124,-2.043182373
,-0.127944946,-0.318847656,0.210769653
,0.132278442,-1.004165649,-0.901550293
,0.526947021,-0.423950195,1.538986206
,0.096374512,-1.081085205,0.12828064
