j,X,Y,Z
,0.066390991,-0.993942261,-0.248046875
,-6.10E-05,-0.92855835,-0.265701294
,-0.093765259,-0.911972046,-0.172454834
,-0.064956665,-1.018539429,-0.248947144
,0.057785034,-0.046295166,0.330215454
,-0.014663696,0.11328125,-2.841079712
,-0.313995361,0.09513855,-0.755599976
,0.105133057,-0.385726929,0.692321777
,-0.250366211,-0.916152954,-3.817962646
,-0.014007568,-0.782455444,0.057266235
