j,X,Y,Z
,0.086837769,-0.918746948,-0.435623169
,0.070388794,-0.827606201,-0.273910522
,0.09992981,-0.139923096,-0.058868408
,-0.11114502,0.631790161,-2.806442261
,-0.093826294,0.346878052,-0.708908081
,-0.335342407,-1.00718689,-0.911315918
,0.208267212,-0.513671875,0.813735962
,-0.51675415,-0.537689209,-2.955108643
,0.11541748,-0.839111328,-0.30291748
