j,X,Y,Z
,0.053390503,-0.886306763,-0.493301392
,0.093887329,-0.881637573,-0.29246521
,0.048339844,-0.690200806,-0.026504517
,0.32460022,0.397262573,-0.859451294
,-0.010437012,0.296615601,-2.127456665
,-0.091827393,0.025192261,-0.386428833
,-0.347961426,-1.172729492,-1.369644165
,0.215286255,-0.446884155,0.857589722
,-0.386734009,-0.906066895,-2.796005249
,-0.007751465,-0.756759644,0.049713135
